,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,H,date,site,LAT,LON,device_id,habitat,dataset,species_richness
PER_017_S04_20190131_100007Z_15,10198.85,-5.758317750085873e-10,4.517929268312963e-05,-0.0103419505202494,3.9908623102538336,94.41015524793184,-34.91060795435325,0.7919705741992757,0.0179667532048097,0.978378583837214,0.1337333075285465,691.0,4.349557819344461,0.0934778401393458,0.0431355311355311,2.1674923780487805,0.0001274637827502,7.107256532076084e-08,3.536362715368462,15.91879524516452,19.0,43.483216139055,-46.62103603723333,3.124852089567952,0.6216494253143651,0.0418120637864755,0.6340448944616351,0.3681940729633989,0.1956830841207109,55.74356639017516,6.365600265901986,295.88429949870715,0.8793277850615542,15.573823568417865,0.0129118841864979,0.2010874062563635,46.40370267077722,0.2343811942661736,2.296231209149164,0.0600169597226928,0.1435078788477854,0.1821194109572876,0.1616927450696947,0.1687558979384437,871.79296875,8.473604460772755,0.0332095522406116,0.0623903388099054,0.488692188539902,0.4998923903613567,0.3328922823157142,3.313868857164651,4.862257959718502,6592.602102582284,0.9688660517917486,0.1242594331284378,1.300133534807298,115.0438262195122,2.1562636106271778,0.6082084843822865,2019-01-31 05:15:00,PER_S04,-12.537814,-69.054308,SWIFT,Forest - Subtropical-tropical moist lowland,Peru,4.0
FS-08_0_20150802_0615,13208.9,-6.040335327099093e-11,9.238505361431176e-06,-0.0053877975537525,3.541953179360071,87.51677812555033,-41.772494339438936,0.5672831278313311,0.0081540859144748,0.9863274897457648,0.0687052448229146,355.0,4.300670056126332,0.0396748596864718,0.0377784976424432,1.0504001524390243,6.434230329449984e-05,1.3664154512521333e-08,4.428650172158418,25.933514607645765,16.0,36.57729665395633,-53.22567658826501,2.8235731555009806,0.6094810969463312,0.1432459255453806,0.6987313900233412,0.5118790625564243,0.1788840576576067,35.86419468204209,5.211468957833608,296.00773557392216,0.6111071358378618,4.142804572434002,0.0091712586308914,0.0379947321910317,30.843895600426546,0.0535064961491012,2.244885673926315,0.1852248969879568,0.1521527829260055,0.172666405808443,0.1266958439050975,0.1454885307781649,751.59375,12.186650469548583,0.0228632071476964,0.057431414894776,0.2633348669918093,0.5277847537703726,0.3322984900125171,2.88744647795493,4.780015291135362,12298.818805923467,0.9568314374727032,0.3066040356428244,1.3089328915918284,257.0979420731707,2.1893828034262484,0.60114796039857,2015-08-02 06:15:00,FS-08,0.11976,-79.27371,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,4.0
FS-02_0_20150802_0600,9643.116666666669,-4.68284329156469e-10,9.85667177190262e-06,0.3391884362586501,3.988335495302124,87.7980639212074,-42.14210947841011,0.9746864375402352,0.0078143799941647,0.977815210005576,0.1586994387458873,820.0,4.4570345938382525,0.1000580607702728,0.0465299091212712,2.1508193597560976,7.042166177821001e-05,1.43164294626402e-08,6.89475469248197,70.14444776911085,17.0,36.92218774263219,-54.048795046875526,3.991582702787348,0.5766729026373117,0.0857213166313489,0.5407200918953714,0.4062108609838253,0.1334971148773308,20.99817077853688,3.547144762099032,296.7774094927179,-0.1302217212532582,0.7695642920242932,0.0264113831234239,0.02032525735476,43.46923576247506,0.0709224651132112,2.289248431971237,0.0869657237885592,0.1662671641913987,0.2149968634904072,0.1311987092893614,0.1643751663521099,849.162109375,11.741409995348162,0.0371437796409214,0.0585913646597539,0.4740679021726388,0.5273142787705958,0.3272199492215071,1.9993312530004144,4.546415946230246,14630.675873020577,0.9047503286007792,0.4612493459180452,1.3498742509939985,268.1021341463415,3.5487441927990706,0.5638795353968281,2015-08-02 06:00:00,FS-02,0.12233,-79.27256944444444,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,3.0
PER_001_S01_20190116_100007Z_15,9205.116666666669,-1.477503661965499e-10,3.306221274474343e-05,0.0021929796915685,7.759880062821091,93.05408013476546,-38.841740640099104,2.4133982372345173,0.0114264932652191,0.9435260040654408,0.2198567834333268,1136.0,6.74299998957217,0.1917940778014321,0.0943072748224973,2.034108231707317,0.0001191214255077,4.9151616094411416e-08,3.955473679212621,22.1282574311804,26.0,42.08898519843327,-52.57555523489871,7.685140346611597,0.6333594947733115,0.2508772536071743,0.5632521024273291,0.4091241313231165,0.2093112539470349,19.87180758301921,3.788070395406256,300.7949161540571,0.1407995962778277,1.32774564738998,0.1047698235079706,0.1391076771405244,44.33019343490766,0.1884079432018906,2.199268125412029,0.2270075035309723,0.1618314511412591,0.2037685732090323,0.1732622844315506,0.1833211593834688,947.037109375,15.29882251479603,0.0559495075977545,0.0709294735390191,0.6792964732196878,0.5123891257752956,0.3324942702689677,2.992306199772291,4.931620855231929,8872.496281778554,0.9619132073502432,0.2735679308765664,1.4901155901860093,208.0792682926829,4.7193337446767325,0.5975911532403692,2019-01-16 05:15:00,PER_S01,-12.542578,-69.06205,SWIFT,Forest - Subtropical-tropical moist lowland,Peru,5.0
FS-12_0_20150802_0615,13787.316666666666,3.382444554486149e-10,7.188988748312421e-05,-0.0024025094049606,12.341551154365298,96.42743901258204,-37.71118343866014,4.033246180718301,0.0130148997755732,0.9078760477425596,0.2734662279852913,1413.0,8.428487153977509,0.2529514224888717,0.0942499401416881,2.684355945121951,0.000115633628383,1.274960695947368e-07,7.228300915137003,62.70659101882396,16.0,45.56019869206481,-48.602140065050826,7.1829386703952665,0.4290246191808208,0.1281139920500961,0.4649587535130591,0.2775607809404619,0.1355553985234642,12.36108646773809,2.7958554445282973,298.5192325633039,0.9706753343865238,67.2019712129603,0.0050945604753337,0.3423645064060614,42.72747575530491,0.454544965565313,2.0232582749249226,0.4107179838276931,0.150781295046993,0.2169067183414385,0.1283075706293543,0.1629592830526519,841.84765625,13.109621513324395,0.0422696930652342,0.0636226121955079,0.450160939603438,0.5318248726074001,0.3267482701132602,1.9621695272731583,3.6146868691127696,3660.7409297236354,0.8838932090290192,0.0850313408866813,1.4112491729242416,206.07850609756096,5.199940113240418,0.3895011756461403,2015-08-02 06:15:00,FS-12,0.12059,-79.27825,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,6.0
FS-05_0_20150802_0630,14092.833333333334,4.3716734513845955e-10,6.364197736212963e-05,-0.0002689879398652,3.492439263063068,95.89819762126528,-34.31023016762953,0.6623016797062675,0.0192525602698906,0.982831152631674,0.0969614863557189,501.0,4.354081249698835,0.0524482291465066,0.03575345289631,1.4672256097560976,0.0001184271431537,1.1113433595435465e-07,6.147107037717321,45.17654179828261,28.0,45.04673179112524,-44.67365944470357,2.7409911491084458,0.4771431967821936,0.1841028706146767,0.5101849912366831,0.4143115907686813,0.2282143308886806,33.03149085952859,5.010987628875255,296.1771750354677,0.8875760934488239,16.789810560350784,0.0174340852514793,0.292714988665344,48.64789394365154,0.3824964613538895,2.0325921276768417,0.3878845683447059,0.1541626510490029,0.1785709109955881,0.1313989289494366,0.15091349992741,779.619140625,15.158540709324823,0.0266401561895083,0.0786187019600259,0.2762003304997579,0.5320462548624899,0.33011256012718,2.319760766724394,3.93282916105504,4298.010573466565,0.9159519196551408,0.1150909566401542,1.345093984590744,253.0964176829268,1.947642941831204,0.468951198063805,2015-08-02 06:30:00,FS-05,0.121,-79.27309,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,9.0
FS-08_0_20150802_0645,13222.866666666669,5.289999335346219e-10,9.765182339032926e-06,0.0063203746765209,3.447820306988004,87.75756454376557,-41.70139487541462,0.6508226881902672,0.0082211061580698,0.9848988033162293,0.0899941939229727,465.0,4.317106706447367,0.0567060189665182,0.0414844311708423,1.3671875,6.212041557136203e-05,1.494736165720077e-08,4.651721948995229,25.69352803148749,12.0,36.81513506923399,-52.98317721317402,2.8189121956876377,0.579485281367695,0.097258975426156,0.3522638506946141,0.2929272119075146,0.1257785594543807,59.319596964178,6.762962617177276,296.162803485287,0.6929142600040858,5.512839052789005,0.00714160091163,0.0393704964050675,34.739222691193454,0.0595219429363327,2.293161503206668,0.0746159235514063,0.1438620769186415,0.168239062069765,0.1252585824448067,0.1425868206784746,736.603515625,11.520296688330966,0.020496092237708,0.0611218656515547,0.202069204059021,0.5221412026788862,0.3324312542020394,2.956098012187132,4.591913722269033,10598.932122840031,0.9547252358020536,0.276688494740862,1.3079125428397458,124.04725609756098,2.070516659407666,0.5707343601584112,2015-08-02 06:45:00,FS-08,0.11976,-79.27371,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,7.0
FS-12_0_20150808_0630,12914.616666666669,-3.4555030619062193e-10,3.958652324781896e-05,0.0055140703386141,7.108616302941994,93.83623458165172,-38.25540938721399,2.203438994799342,0.0122244556885165,0.9488662853916084,0.1976001548287207,1021.0,6.665055120370582,0.1699245209986452,0.0744055481073207,2.284203506097561,8.887896716677386e-05,6.79610406927059e-08,6.785388484469777,52.2884007170051,15.0,42.87225736299937,-48.92083166091932,4.8136889371983145,0.4421053722985186,0.1540987004145474,0.5682746314646197,0.4216511530102658,0.1324641712532189,11.24998436153545,2.613358893531814,298.2915097349942,0.8570103841245498,12.98702967173561,0.0134447078101666,0.1746068192584495,31.095229380271043,0.2259519207898921,2.0832521296811675,0.3491404216000028,0.1553817513859029,0.2055831941054322,0.1279287317704568,0.1587985899390244,820.353515625,12.961027588934147,0.0360515268099109,0.0620775624187067,0.4191209732159063,0.5302781880250531,0.3293217225478165,2.2099750687517044,3.707146778334221,4354.819319624347,0.9026047232794068,0.1441301911940545,1.3657457962439226,200.0762195121951,3.609727364014712,0.41949888236456945,2015-08-08 06:30:00,FS-12,0.12059,-79.27825,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,6.0
FS-04_0_20150806_0630,10325.683333333332,-2.2557131526216664e-10,6.521151406417675e-06,0.0052621529754387,3.148619461997417,86.00400381034794,-43.03589615427613,0.3417406980998905,0.0070502609587054,0.9913174839256798,0.0350299980646409,181.0,3.919400730040621,0.0104509386491194,0.0329967776584317,0.3167873475609756,5.5409364957406456e-05,9.016588342688207e-09,5.114893359044135,34.30092732342985,12.0,34.89520804947593,-54.66437098048165,2.580178943237214,0.5995865521798899,0.0088016961058277,0.4833503442879452,0.4317270004491023,0.1556081632690896,63.66899326645198,7.274876419058649,295.61851983457825,-0.0301642205838346,0.941438034866442,0.0149436731714746,0.0140685423042394,31.59400182309044,0.0343606212133448,2.299820210778758,0.0383842768758906,0.1454147824153013,0.150644588951619,0.1410659661470925,0.1434711333720479,741.171875,7.151589737717956,0.0133992843834688,0.056427570258262,0.202264628821167,0.523800780472403,0.3317741050515136,2.682475991296934,4.713339940954135,14746.189293498615,0.9474932750339052,0.5119832370260534,1.239499827630325,122.04649390243902,0.6611740224545103,0.5943806323026417,2015-08-06 06:30:00,FS-04,0.12097,-79.27171,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,7.0
PER_008_S01_20190120_100007Z_00,7278.4,-1.6092869281899558e-10,5.748035832619621e-06,-0.0042806519849274,3.727832330593988,85.45595564186983,-43.76628735592476,0.6759559276594729,0.006481650838263,0.9846761417415708,0.0853493323011418,441.0,4.46022290228056,0.0590284497774337,0.0431834522426856,1.3671875,5.757900326414653e-05,6.796967945964249e-09,2.6729108771280954,12.831622168390394,16.0,34.120603256200695,-56.82413889662662,3.965342066106949,0.7323673041779964,0.0720412049859798,0.5018725000287273,0.3699445458898597,0.2434369435749886,44.05883427384988,5.725539039471616,297.85866778966954,-0.0306147256176486,0.9405893883394666,0.0167739058055342,0.0157773578016912,29.86306903599481,0.0296293085366464,2.2993608408950714,0.0410340855537544,0.1439403299808073,0.1640663656445579,0.136495807018156,0.1484537571380178,766.912109375,9.278851301817054,0.0197149934668989,0.0545537444125876,0.2361382542598167,0.5113776580340793,0.333021963345386,3.4879581961796897,5.558249813345205,14965.600885233396,0.9793313026666804,0.3430244276038812,1.2741791251014176,171.06516768292684,1.909457571138212,0.7211446114156649,2019-01-20 05:00:00,PER_S01,-12.542578,-69.06205,SWIFT,Forest - Subtropical-tropical moist lowland,Peru,6.0
FS-03_0_20150806_0600,9274.466666666667,4.047362505629077e-11,2.313738087131772e-06,0.0201427430568293,12.812570166001336,81.50390293063856,-48.52253654651531,0.6657560589125353,0.0037486351460117,0.9753779893947776,0.0596090574801625,308.0,5.279257287850508,0.027869169730985,0.0303970315398886,0.917016006097561,3.362236284712038e-05,1.7902274766900935e-09,5.362737853520363,39.8298752395697,11.0,28.72695546379763,-61.21946929504779,2.9670246721250493,0.6736961539003121,0.0125290024748218,0.5546328199387209,0.4019186372511372,0.1375469368448519,31.038031000705544,4.974549640181739,295.4621120087679,-0.2208067580296369,0.6382609179097016,0.0042500255042208,0.0027126251794636,24.18827005898223,0.0088641472974448,1.9254471237877004,0.4592815246723178,0.1440350573718503,0.1493361572271185,0.1250891019026683,0.1356272533149438,700.650390625,7.168298962671663,0.0106098619579945,0.0487975801228711,0.1483925360562379,0.5173261249018197,0.3318844527057097,2.7191758564807635,5.179599761165717,26573.24636468924,0.9552734875385568,0.5994712800990004,1.2256555133911884,113.04306402439023,1.0179992982965544,0.6571084000542811,2015-08-06 06:00:00,FS-03,0.12199,-79.27382,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,3.0
FS-12_0_20150808_0615,13514.716666666667,1.1075196320229969e-10,3.885334740596866e-05,-0.001873630149603,14.56962891177546,93.75504538715823,-40.09058881325919,3.649791216517976,0.0098962477529617,0.90270399482815,0.1898587187923359,981.0,9.12995848196733,0.1676020901877298,0.0948513241774697,1.7673399390243902,7.848803435913034e-05,6.855466770684832e-08,7.614932668516867,64.1621065395739,16.0,42.80617998551111,-50.31211200658369,6.138891905374429,0.3975848242528462,0.0247389280016215,0.318076843234644,0.2190550538127346,0.1862862463832509,45.88016243667988,5.279860910778095,295.9733415631049,0.9625887082495208,52.45979532969185,0.0034249419327472,0.1796717528080014,28.46765720803584,0.2357824844682906,1.8755142980100104,0.5018005074037788,0.1551058063772127,0.1889431308369615,0.1264889779492522,0.1521184185056136,785.84375,8.67980882462885,0.0285785363433991,0.0567427331795271,0.3558359210742755,0.5264484990164515,0.3274608287175309,2.019430883380219,3.4164867752829737,3278.359500225617,0.8788180065012445,0.0665533690580907,1.2854224105790375,223.08498475609755,3.047381617789392,0.3589014091360922,2015-08-08 06:15:00,FS-12,0.12059,-79.27825,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,4.0
FS-08_0_20150802_0705,12824.016666666666,-1.1741250509448895e-10,1.0809091174660238e-05,-0.0097927199503533,3.303207887316166,88.19865277503268,-41.291979060663806,0.5153129217063395,0.0086178919957913,0.987960813660836,0.0719953551383781,372.0,3.9299071511731007,0.0257402748209792,0.0261716437987624,0.9837080792682926,5.8252652067455706e-05,1.7465674323754863e-08,4.948454993979192,29.89096409887066,10.0,37.265044072604674,-52.45499647405941,2.7406404599437124,0.5442525767870795,0.0057438657617152,0.2524366854516308,0.1927287290519724,0.1139547346648651,62.97038201566412,6.1818402857335855,296.73533075353987,0.6225405775632601,4.298582790936128,0.009557844671352,0.0410851866227142,25.56846663848229,0.0678971367579142,2.294637826424558,0.0715570796968821,0.1393275178952397,0.1551433581562706,0.1279254086225718,0.139049191831204,718.328125,7.046522967601113,0.0132866186362756,0.0507984363862635,0.1866306478494827,0.5246236034039979,0.3318285751018107,2.700255374262159,4.367219072072101,7763.516923870847,0.9455772040124086,0.3097879897085395,1.2334207138121305,122.04649390243902,0.8369779568331398,0.5377002185995697,2015-08-02 07:05:00,FS-08,0.11976,-79.27371,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,5.0
FS-01_0_20150806_0705,8380.883333333333,1.5249817700914409e-10,2.429507979981277e-05,0.5649294099568182,6.13399654669262,91.71594427261071,-40.547891737227566,2.509898459713554,0.0093886989407384,0.9480722890381282,0.2804335204180375,1449.0,6.216681798254898,0.2430810915424811,0.067198762761633,3.6180449695121952,8.67333694752856e-05,3.890556885299933e-08,7.772568301309418,81.18805884145742,22.0,40.73992248716088,-52.221765619630105,5.982288020070612,0.4811808539167915,0.0508163628975294,0.2514692191076867,0.1975331308638069,0.124823833830309,145.84659545232637,9.86089139132982,297.70315513218435,-0.6221097496861375,0.2329621965387857,0.0909124326061125,0.0211791599926043,33.544153866412735,0.2081977491862725,2.058079269369294,0.3874880250561975,0.2859325705719063,0.2010140345864879,0.1548345986218905,0.1808833448267518,934.443359375,12.533698577262136,0.0573967709543166,0.0702049823393213,0.6317431144308143,0.5246030604258767,0.3236208050667277,1.767863182145934,3.930489518476974,8045.659918259976,0.868514345398621,0.3068804707748659,1.4415286151176054,135.0514481707317,3.6658712011227257,0.4561942336142137,2015-08-06 07:05:00,FS-01,0.1221805555555556,-79.27108,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,2.0
FS-08_0_20150802_0600,12982.35,-3.2629004519108304e-11,8.575246760756387e-06,-0.0040783593247783,3.338119739102637,87.19322723497649,-41.91953189140112,0.4772016394796594,0.0080172126938304,0.9881746014502713,0.0555448035610605,287.0,4.1469737276028384,0.0247725953164312,0.0323060238588188,0.7669588414634146,6.21417228793699e-05,1.2653525634596251e-08,4.703922164379297,26.646293337311725,20.0,36.25091686391902,-53.32549620041525,2.5970129776139075,0.5941509527390395,0.0489936446485478,0.3888715370994052,0.2594214006144185,0.1496363390649546,28.139494087141028,4.591279429313773,296.2373426113301,0.6454809235826252,4.641445363705628,0.0071441544339603,0.0331592024751022,30.388785590148707,0.0507861744428487,2.300245654747414,0.0369256997618919,0.145056465762226,0.1792468650431347,0.1284845282542341,0.1484647212543554,766.96875,10.436382941126832,0.025548281431475,0.0630739920286489,0.3121910575283231,0.5262321452885174,0.3324049026767549,2.9417012872840704,4.683729387708422,12968.424344617177,0.9554081247063478,0.3154277233281713,1.3006532694079982,261.0994664634146,2.2017835970770423,0.5871248809241993,2015-08-02 06:00:00,FS-08,0.11976,-79.27371,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,5.0
PER_011_S05_20190120_100007Z_00,8157.483333333334,-6.199905242428053e-11,4.414994119563909e-06,0.0004240564206433,3.570665357065397,84.31006226839372,-44.65428879507621,0.5137167640767757,0.0058517472571952,0.9873314820796106,0.0584478420747048,302.0,4.334475207103391,0.0270950261273466,0.0331713637836086,0.8169778963414633,5.311706470298928e-05,4.6428908739901425e-09,2.557935945458125,14.11395005093726,21.0,32.80199837383927,-57.62429715256356,3.4468954396824643,0.7622328080512127,0.0457826409037129,0.4618117175389932,0.2980361358793062,0.2428143441142276,40.024237311653785,5.705133335808668,293.7102675208839,0.0149334749034586,1.030319728714759,0.0114205084589052,0.0117667751771638,30.22395780714737,0.0218552437301957,2.3018328049762324,0.0197817623998544,0.139348110806336,0.1637485740785597,0.1505959234944894,0.1560450844463801,806.12890625,8.935321206395525,0.0292431886372435,0.0609896803966667,0.3855730557141669,0.4908658630024482,0.3329808052664317,3.42588401389883,5.74502531906695,18388.86904499296,0.9803057343515532,0.4020014181556869,1.283004060887902,119.0453506097561,2.5552062161246614,0.7525764480629072,2019-01-20 05:00:00,PER_S05,-12.535539,-69.066467,SWIFT,Forest - Subtropical-tropical moist lowland,Peru,3.0
FS-10_0_20150802_0705,12995.866666666669,-1.7709141203642254e-10,3.1796204082942906e-05,0.0780150405872995,42.50579463427307,92.88451373198794,-38.0631236959744,2.5231566726175103,0.0124980948191649,0.8240855198890907,0.1544416489258757,798.0,8.096330421954095,0.0963808786529901,0.0310847779972203,3.1011814024390243,9.518050427538984e-05,5.3262483952613774e-08,6.959839562737631,61.03471780234753,12.0,42.01850043977653,-49.14432874674627,4.183429099802432,0.4795230546116059,0.151001396624823,0.3272643770790103,0.267104884507554,0.239531780848744,198.79208093718583,12.971929818231947,307.5726029384666,0.7718791003612323,7.767280872410312,0.0177302514761805,0.1377158431539622,29.760899355677843,0.2388294518842653,2.199372578056473,0.2568934129323482,0.142667688075057,0.1909979069233014,0.1275249693024214,0.1517471508420441,783.92578125,17.15732841130788,0.0288980080090979,0.0609041538607831,0.3312124010438725,0.533142904723332,0.3274861431370222,2.021590876389065,3.935810022317325,6711.050998025192,0.8952556278851456,0.2135132712961624,1.4580614626885473,203.07736280487805,2.671614885791715,0.3951680057584101,2015-08-02 07:05:00,FS-10,0.118917,-79.276193,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,4.0
FS-10_0_20150808_0645,12931.966666666667,6.227920112042989e-11,1.628217114815295e-05,-0.0019844707591507,3.2253338375328644,89.97788412839327,-39.70373839579372,0.4051626289889753,0.0103469673867712,0.9876769304629196,0.0605767369847106,313.0,3.887050770128336,0.0176117669827753,0.0278028404344193,0.6335746951219512,6.385779797079507e-05,2.7785791605951748e-08,6.139936673699215,45.13997569382957,9.0,39.10504947020314,-50.12437626683217,2.250025650314932,0.4834475998498676,0.0466197346744968,0.5824857481840551,0.5140706229762428,0.2190934946718832,59.41028776934373,6.827154310705709,296.22975169214385,0.7394009888576647,6.674626205345154,0.0100992189855697,0.0674085116946031,23.108451053439037,0.1057944671753642,2.272031440780812,0.1366939463429332,0.138450259882538,0.1710122334225634,0.1253640923901575,0.1431078052409988,739.294921875,8.878675454485892,0.0195713257355787,0.052932815837167,0.2393953336289175,0.5264725254892066,0.3301325105779597,2.322867551250738,3.973090772681764,5721.082610278514,0.9178027234990428,0.2325966663779149,1.2626995305067998,190.07240853658536,1.8398165287456445,0.47749004145938306,2015-08-08 06:45:00,FS-10,0.118917,-79.276193,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,3.0
FS-06_0_20150806_0630,11744.083333333334,-4.3366179379422835e-11,4.536270702905599e-06,-0.0018801589778746,3.1061143218261944,84.42775060645053,-44.28906588720394,0.3104268032858783,0.0061030468754581,0.9927449198344676,0.0272885620282562,141.0,3.702104077589958,0.0034836462163731,0.0261224489795918,0.1333841463414634,4.962719502571384e-05,5.340819116557893e-09,3.843569496727325,19.417429045711803,16.0,32.99509288511034,-56.22415888253148,2.239851680921447,0.6689105886220064,0.03618578964547,0.4479754636142129,0.2875243017203814,0.1792734453773611,16.003827750579276,3.379227032291717,295.60674910166244,0.4139418742811448,2.41263078222286,0.005751035063682,0.0138751242242823,38.96355107876549,0.0241573877181174,2.3021749135242238,0.0149854851766537,0.1553323283992718,0.1704532515149445,0.1271220376213572,0.1452836152245451,750.53515625,8.33039928188836,0.0197924984272164,0.0549162726682655,0.2567229958725344,0.523458281910294,0.3328526262705938,3.270820100945136,5.157640278425819,19150.22459506967,0.9700124723627214,0.4447043313809395,1.257440991297321,176.0670731707317,1.851801442121564,0.6640575886779803,2015-08-06 06:30:00,FS-06,0.12088,-79.27405,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,4.0
FS-05_0_20150802_0600,11517.233333333334,2.736794420570303e-10,1.932084827189068e-05,0.0116064512671571,6.774586057485378,90.72102287346162,-40.17636480010333,1.999197864863433,0.0097990000525032,0.9561019000069664,0.1710857364041029,884.0,6.604619466889233,0.1525062899167795,0.1016518014613252,1.5005716463414631,9.320949156471422e-05,2.86772095052317e-08,4.835189782458005,30.48054986290943,26.0,39.79677499618519,-52.09769310025318,4.915068009718006,0.5978105329578998,0.0578599315762686,0.2888232315670533,0.2015153620625788,0.165615483021026,35.31980390991848,4.796628512820322,296.8991850676318,0.609555163541575,4.122362529214707,0.0178365410600704,0.073528688516834,38.518834324486974,0.1183948006515801,2.2301280019384078,0.2075907606418693,0.1611148178351084,0.2378053956246208,0.154630225026959,0.1828183223238482,944.439453125,11.3644732370023,0.0584515945605884,0.0694451739082573,0.7101735856387645,0.5373660946724766,0.3320363524291125,2.774551904062633,4.703947937159662,12365.372847036791,0.950582028583861,0.340395322758437,1.416936982796213,373.1421493902439,5.629582244483159,0.5715677864052252,2015-08-02 06:00:00,FS-05,0.121,-79.27309,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,9.0
FS-06_0_20150806_0615,11054.483333333334,4.768697857186627e-12,7.357377971565472e-06,0.0049730921041911,3.621716391996415,86.52799165056878,-42.84990940889707,0.6660667619357312,0.007202852635484,0.9862847866086152,0.1002515966711825,518.0,4.093697172703146,0.0677375653183665,0.0597572362278244,1.133765243902439,6.101673578143255e-05,9.249937925731362e-09,4.092438543003616,23.523635166237277,14.0,35.20249717233518,-55.978780121574026,4.201877207188829,0.6515452230101222,0.0541451642549405,0.6002898071334346,0.4356374596804294,0.2144386019795203,15.49853436646559,3.090355507167754,294.9733520564316,0.2917183069230107,1.8237352730541387,0.0116898754624677,0.0213192382185124,47.65388748913634,0.0317796030384206,2.2872371838177767,0.0849504439584331,0.1563825668651823,0.1914254245674618,0.1252851676278872,0.1521055640243902,785.77734375,10.309111096731243,0.0287989528890824,0.0553874124743775,0.3484423509064164,0.5216845137692498,0.332510155695602,3.001863125097379,5.04603855766576,16441.75902786822,0.963836958326954,0.4401973797939891,1.2939028303854552,332.1265243902439,3.136455611207898,0.642609141242401,2015-08-06 06:15:00,FS-06,0.12088,-79.27405,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,7.0
FS-11_0_20150806_0705,11305.183333333332,-2.8598053090904e-10,1.498652387384358e-05,-0.0011196885859566,16.175742525013906,89.61777007240364,-42.24721690734396,2.03596544326156,0.0077203884908177,0.9397955189164569,0.1211534739694213,626.0,7.721008649122309,0.0969614863557189,0.0855382152861144,1.133765243902439,9.289881290745178e-05,2.0587547656520335e-08,4.256810637212899,28.198112556553877,14.0,38.72856546587742,-54.72460395970829,6.4737693388653454,0.6592980438325481,0.3930244471906413,0.6321852948418406,0.4792767168470138,0.1391814070986872,15.527264538494574,3.050571728046321,295.15969173488537,0.2070213469434239,1.5221359897784126,0.0389791097056135,0.0593315057324354,33.578127811027414,0.0583885266347246,2.168986581194584,0.2907626114759313,0.1369675702836056,0.1982926208177284,0.1274360750964959,0.1539278757742934,795.19140625,18.709104438891707,0.0319543499564459,0.0638965827588155,0.3392899578792428,0.522711800677126,0.3320958073807977,2.798014401663661,5.09197254219915,16478.747889545804,0.959430110371641,0.3497168245167451,1.36541415596834,173.0659298780488,3.8631496806039487,0.6196053472242145,2015-08-06 07:05:00,FS-11,0.12014,-79.27695,SM2,Forest - Subtropical-tropical moist lowland,Ecuador,4.0
PER_013_S08_20190120_100007Z_00,12659.083333333334,9.961831732836928e-11,1.2938758557662127e-05,0.0040762416877042,3.047587541587239,88.97968706207493,-39.146121905890006,0.2229765637870855,0.0110330072790513,0.9947458420822236,0.0110315463518482,57.0,3.5608103958970174,0.0015482872072769,0.023219954648526,0.0666920731707317,9.695133028421902e-05,1.4294526365971104e-08,1.8907667792634515,6.816689779550621,26.0,37.818499449291146,-51.683229900657714,2.522329263228478,0.783060809211716,0.027562571905551,0.1987449366641341,0.0862766868318992,0.2311357841081524,149.2228893815947,11.423726569200928,292.38449133879743,0.5909520093726707,3.889401844836678,0.0123611527469699,0.0480774902983727,42.39319357126457,0.0723701093219253,2.3025305639451523,0.0054246292234669,0.1378489468785265,0.1684895687765128,0.2706355021858005,0.214946585849787,1110.4140625,9.790184730277712,0.0856758734998064,0.0706749996686236,1.0403762920782156,0.4889532967896787,0.3332513177718593,4.154994632981876,5.878796262675413,20022.49160443643,0.987700484256974,0.4007408725072571,1.454184767262178,95.03620426829268,4.976309947251258,0.7789464840608958,2019-01-20 05:00:00,PER_S08,-12.529858,-69.046164,SWIFT,Forest - Subtropical-tropical moist lowland,Peru,1.0
